"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CEACAM5",-0.00339418573145457,0.0759670590121765,-1.35041076448731,0.177539873077741,0.310825940366989,-6.89301601844617
"SH3PXD2A",-0.0333771328077908,3.31522802795863,-1.35027494982624,0.177583386814981,0.310825940366989,-6.89319879162177
"TMEM39A",-0.00472972583797632,0.288434312246656,-1.34985890877024,0.177716732030823,0.310866729403761,-6.8937585671827
"SLC44A5",-0.00150940111413001,0.036271493378786,-1.34901094092825,0.177988745533392,0.311149880032074,-6.89489896232828
"RPS27L",0.0299950858032547,2.745206577686,1.34569087258391,0.179056758490974,0.312665298597311,-6.89935713616818
"C1orf177",0.00512484198301653,0.0835972493681064,1.34552139541877,0.179111404574298,0.312665298597311,-6.89958441698328
"PPP4R1L",0.00163318038378207,0.0664447788103651,1.34528498749121,0.179187652541256,0.312665298597311,-6.89990140922008
"SMC1L2",0.00215291099440059,0.0481622995672948,1.34452396325588,0.179433267927858,0.312900606108765,-6.90092146826479
"DGAT2L3",0.00281470641737366,0.0512119984962985,1.34394216710577,0.179621207964474,0.313035109500086,-6.90170090789097
"CASP2",0.0289433660024471,0.619323728875876,1.3433612614089,0.179809006771832,0.313169201066847,-6.90247882059465
"WDR7",0.0741128251214382,6.9440473574028,1.34243900535435,0.180107460094301,0.313495733066175,-6.90371316293854
"INSM2",-0.00456428561004724,0.245941883739946,-1.33944377738823,0.18107929944708,0.314993239493843,-6.90771615714918
"MAD1L1",-0.0253439047023558,0.646368616461631,-1.33710912825367,0.181839510107015,0.316120994493734,-6.9108301627072
"BRSK1",0.0712268382630077,4.43746187372349,1.33546214435924,0.182377229762278,0.31686080816632,-6.91302370257073
"TNFSF9",-0.00999372949602728,0.438288957031716,-1.33487220653865,0.182570124550883,0.316908755967375,-6.91380876021166
"GPC4",0.00969453679776766,0.66425046694091,1.33469166465423,0.182629187509694,0.316908755967375,-6.91404894688496
"SLCO2B1",0.0511321782473335,1.91378916012621,1.33360768081362,0.182984103747713,0.317329707235905,-6.91549036357651
"C2",-0.00414548847531601,0.12868602692199,-1.33228608056535,0.183417513442673,0.317886181273344,-6.91724617602139
"MID1",0.0101526665527817,0.441127599086068,1.33115886780035,0.183787777623309,0.318332600727067,-6.9187423697528
"LIPI",0.00313946641125424,0.0485177257672564,1.33006423928829,0.184147869845359,0.318760865387953,-6.92019411028045
